delineation,cbsa_code,bulletin,cbsa_title,cbsa_type,csa_code,csa_title,n_counties,n_metdivs,states,valid_from,valid_to
2013,19760,13-01,"DeRidder, LA",micropolitan,217,"DeRidder-Fort Polk South, LA",1,0,22,2013-02-28,2015-07-15
2013,19780,13-01,"Des Moines-West Des Moines, IA",metropolitan,218,"Des Moines-Ames-West Des Moines, IA",5,0,19,2013-02-28,2015-07-15
2013,19820,13-01,"Detroit-Warren-Dearborn, MI",metropolitan,220,"Detroit-Warren-Ann Arbor, MI",6,2,26,2013-02-28,2015-07-15
2013,19860,13-01,"Dickinson, ND",micropolitan,,,1,0,38,2013-02-28,2015-07-15
2013,19940,13-01,"Dixon, IL",micropolitan,221,"Dixon-Sterling, IL",1,0,17,2013-02-28,2015-07-15
2013,19980,13-01,"Dodge City, KS",micropolitan,,,1,0,20,2013-02-28,2015-07-15
2013,20020,13-01,"Dothan, AL",metropolitan,222,"Dothan-Enterprise-Ozark, AL",3,0,01,2013-02-28,2015-07-15
2013,20060,13-01,"Douglas, GA",micropolitan,,,1,0,13,2013-02-28,2015-07-15
2013,20100,13-01,"Dover, DE",metropolitan,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",1,0,10,2013-02-28,2015-07-15
2013,20140,13-01,"Dublin, GA",micropolitan,,,2,0,13,2013-02-28,2015-07-15
2013,20180,13-01,"DuBois, PA",micropolitan,524,"State College-DuBois, PA",1,0,42,2013-02-28,2015-07-15
2013,20220,13-01,"Dubuque, IA",metropolitan,,,1,0,19,2013-02-28,2015-07-15
2013,20260,13-01,"Duluth, MN-WI",metropolitan,,,3,0,"27,55",2013-02-28,2015-07-15
2013,20300,13-01,"Dumas, TX",micropolitan,,,1,0,48,2013-02-28,2015-07-15
2013,20340,13-01,"Duncan, OK",micropolitan,,,1,0,40,2013-02-28,2015-07-15
2013,20380,13-01,"Dunn, NC",micropolitan,450,"Raleigh-Durham-Chapel Hill, NC",1,0,37,2013-02-28,2015-07-15
2013,20420,13-01,"Durango, CO",micropolitan,,,1,0,08,2013-02-28,2015-07-15
2013,20460,13-01,"Durant, OK",micropolitan,206,"Dallas-Fort Worth, TX-OK",1,0,40,2013-02-28,2015-07-15
2013,20500,13-01,"Durham-Chapel Hill, NC",metropolitan,450,"Raleigh-Durham-Chapel Hill, NC",4,0,37,2013-02-28,2015-07-15
2013,20540,13-01,"Dyersburg, TN",micropolitan,,,1,0,47,2013-02-28,2015-07-15
2013,20580,13-01,"Eagle Pass, TX",micropolitan,,,1,0,48,2013-02-28,2015-07-15
2013,20660,13-01,"Easton, MD",micropolitan,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0,24,2013-02-28,2015-07-15
2013,20700,13-01,"East Stroudsburg, PA",metropolitan,408,"New York-Newark, NY-NJ-CT-PA",1,0,42,2013-02-28,2015-07-15
2013,20740,13-01,"Eau Claire, WI",metropolitan,232,"Eau Claire-Menomonie, WI",2,0,55,2013-02-28,2015-07-15
2013,20780,13-01,"Edwards, CO",micropolitan,233,"Edwards-Glenwood Springs, CO",1,0,08,2013-02-28,2015-07-15
2013,20820,13-01,"Effingham, IL",micropolitan,,,1,0,17,2013-02-28,2015-07-15
2013,20900,13-01,"El Campo, TX",micropolitan,288,"Houston-The Woodlands, TX",1,0,48,2013-02-28,2015-07-15
2013,20940,13-01,"El Centro, CA",metropolitan,,,1,0,06,2013-02-28,2015-07-15
2013,20980,13-01,"El Dorado, AR",micropolitan,,,1,0,05,2013-02-28,2015-07-15
2013,21020,13-01,"Elizabeth City, NC",micropolitan,545,"Virginia Beach-Norfolk, VA-NC",3,0,37,2013-02-28,2015-07-15
2013,21060,13-01,"Elizabethtown-Fort Knox, KY",metropolitan,350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",3,0,21,2013-02-28,2015-07-15
2013,21120,13-01,"Elk City, OK",micropolitan,,,1,0,40,2013-02-28,2015-07-15
2013,21140,13-01,"Elkhart-Goshen, IN",metropolitan,515,"South Bend-Elkhart-Mishawaka, IN-MI",1,0,18,2013-02-28,2015-07-15
2013,21180,13-01,"Elkins, WV",micropolitan,,,1,0,54,2013-02-28,2015-07-15
2013,21220,13-01,"Elko, NV",micropolitan,,,2,0,32,2013-02-28,2015-07-15
2013,21260,13-01,"Ellensburg, WA",micropolitan,,,1,0,53,2013-02-28,2015-07-15
2013,21300,13-01,"Elmira, NY",metropolitan,236,"Elmira-Corning, NY",1,0,36,2013-02-28,2015-07-15
2013,21340,13-01,"El Paso, TX",metropolitan,238,"El Paso-Las Cruces, TX-NM",2,0,48,2013-02-28,2015-07-15
2013,21380,13-01,"Emporia, KS",micropolitan,,,1,0,20,2013-02-28,2015-07-15
2013,21420,13-01,"Enid, OK",micropolitan,,,1,0,40,2013-02-28,2015-07-15
2013,21460,13-01,"Enterprise, AL",micropolitan,222,"Dothan-Enterprise-Ozark, AL",1,0,01,2013-02-28,2015-07-15
2013,21500,13-01,"Erie, PA",metropolitan,240,"Erie-Meadville, PA",1,0,42,2013-02-28,2015-07-15
2013,21540,13-01,"Escanaba, MI",micropolitan,,,1,0,26,2013-02-28,2015-07-15
2013,21580,13-01,"Española, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2013-02-28,2015-07-15
2013,21660,13-01,"Eugene, OR",metropolitan,,,1,0,41,2013-02-28,2015-07-15
2013,21700,13-01,"Eureka-Arcata-Fortuna, CA",micropolitan,,,1,0,06,2013-02-28,2015-07-15
2013,21740,13-01,"Evanston, WY",micropolitan,,,1,0,56,2013-02-28,2015-07-15
2013,21780,13-01,"Evansville, IN-KY",metropolitan,,,4,0,"18,21",2013-02-28,2015-07-15
2013,21820,13-01,"Fairbanks, AK",metropolitan,,,1,0,02,2013-02-28,2015-07-15
2013,21840,13-01,"Fairfield, IA",micropolitan,,,1,0,19,2013-02-28,2015-07-15
2013,21900,13-01,"Fairmont, WV",micropolitan,390,"Morgantown-Fairmont, WV",1,0,54,2013-02-28,2015-07-15
2013,21980,13-01,"Fallon, NV",micropolitan,,,1,0,32,2013-02-28,2015-07-15
2013,22020,13-01,"Fargo, ND-MN",metropolitan,244,"Fargo-Wahpeton, ND-MN",2,0,"27,38",2013-02-28,2015-07-15
2013,22060,13-01,"Faribault-Northfield, MN",micropolitan,378,"Minneapolis-St. Paul, MN-WI",1,0,27,2013-02-28,2015-07-15
2013,22100,13-01,"Farmington, MO",micropolitan,476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,29,2013-02-28,2015-07-15
2013,22140,13-01,"Farmington, NM",metropolitan,,,1,0,35,2013-02-28,2015-07-15
2013,22180,13-01,"Fayetteville, NC",metropolitan,246,"Fayetteville-Lumberton-Laurinburg, NC",2,0,37,2013-02-28,2015-07-15
2013,22220,13-01,"Fayetteville-Springdale-Rogers, AR-MO",metropolitan,,,4,0,"05,29",2013-02-28,2015-07-15
2013,22260,13-01,"Fergus Falls, MN",micropolitan,,,1,0,27,2013-02-28,2015-07-15
2013,22280,13-01,"Fernley, NV",micropolitan,456,"Reno-Carson City-Fernley, NV",1,0,32,2013-02-28,2015-07-15
2013,22300,13-01,"Findlay, OH",micropolitan,248,"Findlay-Tiffin, OH",1,0,39,2013-02-28,2015-07-15
2013,22340,13-01,"Fitzgerald, GA",micropolitan,,,1,0,13,2013-02-28,2015-07-15
2013,22380,13-01,"Flagstaff, AZ",metropolitan,,,1,0,04,2013-02-28,2015-07-15
2013,22420,13-01,"Flint, MI",metropolitan,220,"Detroit-Warren-Ann Arbor, MI",1,0,26,2013-02-28,2015-07-15
2013,22500,13-01,"Florence, SC",metropolitan,,,2,0,45,2013-02-28,2015-07-15
2013,22520,13-01,"Florence-Muscle Shoals, AL",metropolitan,,,2,0,01,2013-02-28,2015-07-15
2013,22540,13-01,"Fond du Lac, WI",metropolitan,,,1,0,55,2013-02-28,2015-07-15
2013,22580,13-01,"Forest City, NC",micropolitan,,,1,0,37,2013-02-28,2015-07-15
2013,22620,13-01,"Forrest City, AR",micropolitan,368,"Memphis-Forrest City, TN-MS-AR",1,0,05,2013-02-28,2015-07-15
2013,22660,13-01,"Fort Collins, CO",metropolitan,,,1,0,08,2013-02-28,2015-07-15
2013,22700,13-01,"Fort Dodge, IA",micropolitan,,,1,0,19,2013-02-28,2015-07-15
2013,22780,13-01,"Fort Leonard Wood, MO",micropolitan,,,1,0,29,2013-02-28,2015-07-15
2013,22800,13-01,"Fort Madison-Keokuk, IA-IL-MO",micropolitan,,,3,0,"17,19,29",2013-02-28,2015-07-15
2013,22820,13-01,"Fort Morgan, CO",micropolitan,,,1,0,08,2013-02-28,2015-07-15
2013,22860,13-01,"Fort Polk South, LA",micropolitan,217,"DeRidder-Fort Polk South, LA",1,0,22,2013-02-28,2015-07-15
2013,22900,13-01,"Fort Smith, AR-OK",metropolitan,,,4,0,"05,40",2013-02-28,2015-07-15
2013,23060,13-01,"Fort Wayne, IN",metropolitan,258,"Fort Wayne-Huntington-Auburn, IN",3,0,18,2013-02-28,2015-07-15
2013,23140,13-01,"Frankfort, IN",micropolitan,320,"Lafayette-West Lafayette-Frankfort, IN",1,0,18,2013-02-28,2015-07-15
2013,23180,13-01,"Frankfort, KY",micropolitan,336,"Lexington-Fayette--Richmond--Frankfort, KY",2,0,21,2013-02-28,2015-07-15
2013,23240,13-01,"Fredericksburg, TX",micropolitan,,,1,0,48,2013-02-28,2015-07-15
2013,23300,13-01,"Freeport, IL",micropolitan,466,"Rockford-Freeport-Rochelle, IL",1,0,17,2013-02-28,2015-07-15
2013,23340,13-01,"Fremont, NE",micropolitan,420,"Omaha-Council Bluffs-Fremont, NE-IA",1,0,31,2013-02-28,2015-07-15
2013,23380,13-01,"Fremont, OH",micropolitan,,,1,0,39,2013-02-28,2015-07-15
2013,23420,13-01,"Fresno, CA",metropolitan,260,"Fresno-Madera, CA",1,0,06,2013-02-28,2015-07-15
2013,23460,13-01,"Gadsden, AL",metropolitan,,,1,0,01,2013-02-28,2015-07-15
2013,23500,13-01,"Gaffney, SC",micropolitan,273,"Greenville-Spartanburg-Anderson, SC",1,0,45,2013-02-28,2015-07-15
2013,23540,13-01,"Gainesville, FL",metropolitan,264,"Gainesville-Lake City, FL",2,0,12,2013-02-28,2015-07-15
2013,23580,13-01,"Gainesville, GA",metropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA",1,0,13,2013-02-28,2015-07-15
2013,23620,13-01,"Gainesville, TX",micropolitan,206,"Dallas-Fort Worth, TX-OK",1,0,48,2013-02-28,2015-07-15
2013,23660,13-01,"Galesburg, IL",micropolitan,,,1,0,17,2013-02-28,2015-07-15
2013,23700,13-01,"Gallup, NM",micropolitan,,,1,0,35,2013-02-28,2015-07-15
2013,23780,13-01,"Garden City, KS",micropolitan,,,2,0,20,2013-02-28,2015-07-15
2013,23820,13-01,"Gardnerville Ranchos, NV",micropolitan,456,"Reno-Carson City-Fernley, NV",1,0,32,2013-02-28,2015-07-15
2013,23860,13-01,"Georgetown, SC",micropolitan,396,"Myrtle Beach-Conway, SC-NC",1,0,45,2013-02-28,2015-07-15
2013,23900,13-01,"Gettysburg, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",1,0,42,2013-02-28,2015-07-15
2013,23940,13-01,"Gillette, WY",micropolitan,,,1,0,56,2013-02-28,2015-07-15
2013,23980,13-01,"Glasgow, KY",micropolitan,150,"Bowling Green-Glasgow, KY",2,0,21,2013-02-28,2015-07-15
2013,24020,13-01,"Glens Falls, NY",metropolitan,104,"Albany-Schenectady, NY",2,0,36,2013-02-28,2015-07-15
2013,24060,13-01,"Glenwood Springs, CO",micropolitan,233,"Edwards-Glenwood Springs, CO",2,0,08,2013-02-28,2015-07-15
2013,24100,13-01,"Gloversville, NY",micropolitan,104,"Albany-Schenectady, NY",1,0,36,2013-02-28,2015-07-15
2013,24140,13-01,"Goldsboro, NC",metropolitan,,,1,0,37,2013-02-28,2015-07-15
2013,24220,13-01,"Grand Forks, ND-MN",metropolitan,,,2,0,"27,38",2013-02-28,2015-07-15
2013,24260,13-01,"Grand Island, NE",metropolitan,,,4,0,31,2013-02-28,2015-07-15
2013,24300,13-01,"Grand Junction, CO",metropolitan,,,1,0,08,2013-02-28,2015-07-15
2013,24340,13-01,"Grand Rapids-Wyoming, MI",metropolitan,266,"Grand Rapids-Wyoming-Muskegon, MI",4,0,26,2013-02-28,2015-07-15
2013,24380,13-01,"Grants, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2013-02-28,2015-07-15
2013,24420,13-01,"Grants Pass, OR",metropolitan,366,"Medford-Grants Pass, OR",1,0,41,2013-02-28,2015-07-15
2013,24460,13-01,"Great Bend, KS",micropolitan,,,1,0,20,2013-02-28,2015-07-15
2013,24500,13-01,"Great Falls, MT",metropolitan,,,1,0,30,2013-02-28,2015-07-15
2013,24540,13-01,"Greeley, CO",metropolitan,216,"Denver-Aurora, CO",1,0,08,2013-02-28,2015-07-15
2013,24580,13-01,"Green Bay, WI",metropolitan,267,"Green Bay-Shawano, WI",3,0,55,2013-02-28,2015-07-15
2013,24620,13-01,"Greeneville, TN",micropolitan,,,1,0,47,2013-02-28,2015-07-15
2013,24640,13-01,"Greenfield Town, MA",micropolitan,521,"Springfield-Greenfield Town, MA",1,0,25,2013-02-28,2015-07-15
2013,24660,13-01,"Greensboro-High Point, NC",metropolitan,268,"Greensboro--Winston-Salem--High Point, NC",3,0,37,2013-02-28,2015-07-15
2013,24700,13-01,"Greensburg, IN",micropolitan,294,"Indianapolis-Carmel-Muncie, IN",1,0,18,2013-02-28,2015-07-15
2013,24740,13-01,"Greenville, MS",micropolitan,,,1,0,28,2013-02-28,2015-07-15
2013,24780,13-01,"Greenville, NC",metropolitan,274,"Greenville-Washington, NC",1,0,37,2013-02-28,2015-07-15
2013,24820,13-01,"Greenville, OH",micropolitan,212,"Dayton-Springfield-Sidney, OH",1,0,39,2013-02-28,2015-07-15
2013,24860,13-01,"Greenville-Anderson-Mauldin, SC",metropolitan,273,"Greenville-Spartanburg-Anderson, SC",4,0,45,2013-02-28,2015-07-15
2013,24900,13-01,"Greenwood, MS",micropolitan,,,2,0,28,2013-02-28,2015-07-15
2013,24940,13-01,"Greenwood, SC",micropolitan,273,"Greenville-Spartanburg-Anderson, SC",2,0,45,2013-02-28,2015-07-15
2013,24980,13-01,"Grenada, MS",micropolitan,,,1,0,28,2013-02-28,2015-07-15
2013,25020,13-01,"Guayama, PR",metropolitan,490,"San Juan-Carolina, PR",3,0,72,2013-02-28,2015-07-15
2013,25060,13-01,"Gulfport-Biloxi-Pascagoula, MS",metropolitan,,,3,0,28,2013-02-28,2015-07-15
2013,25100,13-01,"Guymon, OK",micropolitan,,,1,0,40,2013-02-28,2015-07-15
2013,25180,13-01,"Hagerstown-Martinsburg, MD-WV",metropolitan,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2,0,"24,54",2013-02-28,2015-07-15
2013,25200,13-01,"Hailey, ID",micropolitan,,,3,0,16,2013-02-28,2015-07-15
2013,25220,13-01,"Hammond, LA",metropolitan,406,"New Orleans-Metairie-Hammond, LA-MS",1,0,22,2013-02-28,2015-07-15
2013,25260,13-01,"Hanford-Corcoran, CA",metropolitan,546,"Visalia-Porterville-Hanford, CA",1,0,06,2013-02-28,2015-07-15
2013,25300,13-01,"Hannibal, MO",micropolitan,448,"Quincy-Hannibal, IL-MO",2,0,29,2013-02-28,2015-07-15
2013,25420,13-01,"Harrisburg-Carlisle, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",3,0,42,2013-02-28,2015-07-15
2013,25460,13-01,"Harrison, AR",micropolitan,,,2,0,05,2013-02-28,2015-07-15
2013,25500,13-01,"Harrisonburg, VA",metropolitan,277,"Harrisonburg-Staunton-Waynesboro, VA",2,0,51,2013-02-28,2015-07-15
2013,25540,13-01,"Hartford-West Hartford-East Hartford, CT",metropolitan,278,"Hartford-West Hartford, CT",3,0,09,2013-02-28,2015-07-15
2013,25580,13-01,"Hastings, NE",micropolitan,,,1,0,31,2013-02-28,2015-07-15
2013,25620,13-01,"Hattiesburg, MS",metropolitan,,,3,0,28,2013-02-28,2015-07-15
2013,25700,13-01,"Hays, KS",micropolitan,,,1,0,20,2013-02-28,2015-07-15
2013,25720,13-01,"Heber, UT",micropolitan,482,"Salt Lake City-Provo-Orem, UT",1,0,49,2013-02-28,2015-07-15
2013,25740,13-01,"Helena, MT",micropolitan,,,2,0,30,2013-02-28,2015-07-15
2013,25760,13-01,"Helena-West Helena, AR",micropolitan,,,1,0,05,2013-02-28,2015-07-15
2013,25780,13-01,"Henderson, NC",micropolitan,450,"Raleigh-Durham-Chapel Hill, NC",1,0,37,2013-02-28,2015-07-15
2013,25820,13-01,"Hereford, TX",micropolitan,,,1,0,48,2013-02-28,2015-07-15
2013,25840,13-01,"Hermiston-Pendleton, OR",micropolitan,,,2,0,41,2013-02-28,2015-07-15
2013,25860,13-01,"Hickory-Lenoir-Morganton, NC",metropolitan,280,"Hickory-Lenoir, NC",4,0,37,2013-02-28,2015-07-15
2013,25880,13-01,"Hillsdale, MI",micropolitan,,,1,0,26,2013-02-28,2015-07-15
2013,25900,13-01,"Hilo, HI",micropolitan,,,1,0,15,2013-02-28,2015-07-15
2013,25940,13-01,"Hilton Head Island-Bluffton-Beaufort, SC",metropolitan,,,2,0,45,2013-02-28,2015-07-15
2013,25980,13-01,"Hinesville, GA",metropolitan,496,"Savannah-Hinesville-Statesboro, GA",2,0,13,2013-02-28,2015-07-15
2013,26020,13-01,"Hobbs, NM",micropolitan,,,1,0,35,2013-02-28,2015-07-15
2013,26090,13-01,"Holland, MI",micropolitan,266,"Grand Rapids-Wyoming-Muskegon, MI",1,0,26,2013-02-28,2015-07-15
2013,26140,13-01,"Homosassa Springs, FL",metropolitan,,,1,0,12,2013-02-28,2015-07-15
2013,26220,13-01,"Hood River, OR",micropolitan,,,1,0,41,2013-02-28,2015-07-15
2013,26300,13-01,"Hot Springs, AR",metropolitan,284,"Hot Springs-Malvern, AR",1,0,05,2013-02-28,2015-07-15
2013,26340,13-01,"Houghton, MI",micropolitan,,,2,0,26,2013-02-28,2015-07-15
2013,26380,13-01,"Houma-Thibodaux, LA",metropolitan,,,2,0,22,2013-02-28,2015-07-15
2013,26420,13-01,"Houston-The Woodlands-Sugar Land, TX",metropolitan,288,"Houston-The Woodlands, TX",9,0,48,2013-02-28,2015-07-15
2013,26460,13-01,"Hudson, NY",micropolitan,104,"Albany-Schenectady, NY",1,0,36,2013-02-28,2015-07-15
2013,26500,13-01,"Huntingdon, PA",micropolitan,,,1,0,42,2013-02-28,2015-07-15
2013,26540,13-01,"Huntington, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2013-02-28,2015-07-15
2013,26580,13-01,"Huntington-Ashland, WV-KY-OH",metropolitan,170,"Charleston-Huntington-Ashland, WV-OH-KY",7,0,"21,39,54",2013-02-28,2015-07-15
2013,26620,13-01,"Huntsville, AL",metropolitan,290,"Huntsville-Decatur-Albertville, AL",2,0,01,2013-02-28,2015-07-15
2013,26660,13-01,"Huntsville, TX",micropolitan,288,"Houston-The Woodlands, TX",2,0,48,2013-02-28,2015-07-15
2013,26700,13-01,"Huron, SD",micropolitan,,,1,0,46,2013-02-28,2015-07-15
2013,26740,13-01,"Hutchinson, KS",micropolitan,,,1,0,20,2013-02-28,2015-07-15
2013,26780,13-01,"Hutchinson, MN",micropolitan,378,"Minneapolis-St. Paul, MN-WI",1,0,27,2013-02-28,2015-07-15
2013,26820,13-01,"Idaho Falls, ID",metropolitan,292,"Idaho Falls-Rexburg-Blackfoot, ID",3,0,16,2013-02-28,2015-07-15
2013,26860,13-01,"Indiana, PA",micropolitan,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",1,0,42,2013-02-28,2015-07-15
2013,26900,13-01,"Indianapolis-Carmel-Anderson, IN",metropolitan,294,"Indianapolis-Carmel-Muncie, IN",11,0,18,2013-02-28,2015-07-15
2013,26940,13-01,"Indianola, MS",micropolitan,185,"Cleveland-Indianola, MS",1,0,28,2013-02-28,2015-07-15
2013,26960,13-01,"Ionia, MI",micropolitan,266,"Grand Rapids-Wyoming-Muskegon, MI",1,0,26,2013-02-28,2015-07-15
2013,26980,13-01,"Iowa City, IA",metropolitan,168,"Cedar Rapids-Iowa City, IA",2,0,19,2013-02-28,2015-07-15
2013,27020,13-01,"Iron Mountain, MI-WI",micropolitan,,,2,0,"26,55",2013-02-28,2015-07-15
2013,27060,13-01,"Ithaca, NY",metropolitan,296,"Ithaca-Cortland, NY",1,0,36,2013-02-28,2015-07-15
2013,27100,13-01,"Jackson, MI",metropolitan,,,1,0,26,2013-02-28,2015-07-15
2013,27140,13-01,"Jackson, MS",metropolitan,298,"Jackson-Vicksburg-Brookhaven, MS",6,0,28,2013-02-28,2015-07-15
2013,27160,13-01,"Jackson, OH",micropolitan,,,1,0,39,2013-02-28,2015-07-15
2013,27180,13-01,"Jackson, TN",metropolitan,,,3,0,47,2013-02-28,2015-07-15
2013,27220,13-01,"Jackson, WY-ID",micropolitan,,,2,0,"16,56",2013-02-28,2015-07-15
2013,27260,13-01,"Jacksonville, FL",metropolitan,300,"Jacksonville-St. Marys-Palatka, FL-GA",5,0,12,2013-02-28,2015-07-15
2013,27300,13-01,"Jacksonville, IL",micropolitan,522,"Springfield-Jacksonville-Lincoln, IL",2,0,17,2013-02-28,2015-07-15
2013,27340,13-01,"Jacksonville, NC",metropolitan,,,1,0,37,2013-02-28,2015-07-15
2013,27380,13-01,"Jacksonville, TX",micropolitan,540,"Tyler-Jacksonville, TX",1,0,48,2013-02-28,2015-07-15
2013,27420,13-01,"Jamestown, ND",micropolitan,,,1,0,38,2013-02-28,2015-07-15
2013,27460,13-01,"Jamestown-Dunkirk-Fredonia, NY",micropolitan,,,1,0,36,2013-02-28,2015-07-15
2013,27500,13-01,"Janesville-Beloit, WI",metropolitan,357,"Madison-Janesville-Beloit, WI",1,0,55,2013-02-28,2015-07-15
2013,27540,13-01,"Jasper, IN",micropolitan,,,2,0,18,2013-02-28,2015-07-15
2013,27580,13-01,"Jayuya, PR",micropolitan,,,1,0,72,2013-02-28,2015-07-15
2013,27600,13-01,"Jefferson, GA",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA",1,0,13,2013-02-28,2015-07-15
2013,27620,13-01,"Jefferson City, MO",metropolitan,,,4,0,29,2013-02-28,2015-07-15
2013,27700,13-01,"Jesup, GA",micropolitan,,,1,0,13,2013-02-28,2015-07-15
2013,27740,13-01,"Johnson City, TN",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",3,0,47,2013-02-28,2015-07-15
2013,27780,13-01,"Johnstown, PA",metropolitan,306,"Johnstown-Somerset, PA",1,0,42,2013-02-28,2015-07-15
2013,27860,13-01,"Jonesboro, AR",metropolitan,308,"Jonesboro-Paragould, AR",2,0,05,2013-02-28,2015-07-15
2013,27900,13-01,"Joplin, MO",metropolitan,309,"Joplin-Miami, MO-OK",2,0,29,2013-02-28,2015-07-15
2013,27920,13-01,"Junction City, KS",micropolitan,358,"Manhattan-Junction City, KS",1,0,20,2013-02-28,2015-07-15
2013,27940,13-01,"Juneau, AK",micropolitan,,,1,0,02,2013-02-28,2015-07-15
2013,27980,13-01,"Kahului-Wailuku-Lahaina, HI",metropolitan,,,2,0,15,2013-02-28,2015-07-15
2013,28020,13-01,"Kalamazoo-Portage, MI",metropolitan,310,"Kalamazoo-Battle Creek-Portage, MI",2,0,26,2013-02-28,2015-07-15
2013,28060,13-01,"Kalispell, MT",micropolitan,,,1,0,30,2013-02-28,2015-07-15
2013,28100,13-01,"Kankakee, IL",metropolitan,176,"Chicago-Naperville, IL-IN-WI",1,0,17,2013-02-28,2015-07-15
2013,28140,13-01,"Kansas City, MO-KS",metropolitan,312,"Kansas City-Overland Park-Kansas City, MO-KS",14,0,"20,29",2013-02-28,2015-07-15
2013,28180,13-01,"Kapaa, HI",micropolitan,,,1,0,15,2013-02-28,2015-07-15
2013,28260,13-01,"Kearney, NE",micropolitan,,,2,0,31,2013-02-28,2015-07-15
2013,28300,13-01,"Keene, NH",micropolitan,,,1,0,33,2013-02-28,2015-07-15
2013,28340,13-01,"Kendallville, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2013-02-28,2015-07-15
2013,28380,13-01,"Kennett, MO",micropolitan,,,1,0,29,2013-02-28,2015-07-15
2013,28420,13-01,"Kennewick-Richland, WA",metropolitan,,,2,0,53,2013-02-28,2015-07-15
2013,28500,13-01,"Kerrville, TX",micropolitan,,,1,0,48,2013-02-28,2015-07-15
2013,28540,13-01,"Ketchikan, AK",micropolitan,,,1,0,02,2013-02-28,2015-07-15
2013,28580,13-01,"Key West, FL",micropolitan,,,1,0,12,2013-02-28,2015-07-15
2013,28620,13-01,"Kill Devil Hills, NC",micropolitan,545,"Virginia Beach-Norfolk, VA-NC",2,0,37,2013-02-28,2015-07-15
2013,28660,13-01,"Killeen-Temple, TX",metropolitan,,,3,0,48,2013-02-28,2015-07-15
2013,28700,13-01,"Kingsport-Bristol-Bristol, TN-VA",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",5,0,"47,51",2013-02-28,2015-07-15
2013,28740,13-01,"Kingston, NY",metropolitan,408,"New York-Newark, NY-NJ-CT-PA",1,0,36,2013-02-28,2015-07-15
2013,28780,13-01,"Kingsville, TX",micropolitan,204,"Corpus Christi-Kingsville-Alice, TX",2,0,48,2013-02-28,2015-07-15
2013,28820,13-01,"Kinston, NC",micropolitan,,,1,0,37,2013-02-28,2015-07-15
2013,28860,13-01,"Kirksville, MO",micropolitan,,,2,0,29,2013-02-28,2015-07-15
2013,28900,13-01,"Klamath Falls, OR",micropolitan,,,1,0,41,2013-02-28,2015-07-15
2013,28940,13-01,"Knoxville, TN",metropolitan,314,"Knoxville-Morristown-Sevierville, TN",9,0,47,2013-02-28,2015-07-15
2013,29020,13-01,"Kokomo, IN",metropolitan,316,"Kokomo-Peru, IN",1,0,18,2013-02-28,2015-07-15
2013,29060,13-01,"Laconia, NH",micropolitan,148,"Boston-Worcester-Providence, MA-RI-NH-CT",1,0,33,2013-02-28,2015-07-15
2013,29100,13-01,"La Crosse-Onalaska, WI-MN",metropolitan,,,2,0,"27,55",2013-02-28,2015-07-15
2013,29180,13-01,"Lafayette, LA",metropolitan,318,"Lafayette-Opelousas-Morgan City, LA",5,0,22,2013-02-28,2015-07-15
2013,29200,13-01,"Lafayette-West Lafayette, IN",metropolitan,320,"Lafayette-West Lafayette-Frankfort, IN",3,0,18,2013-02-28,2015-07-15
2013,29260,13-01,"La Grande, OR",micropolitan,,,1,0,41,2013-02-28,2015-07-15
2013,29300,13-01,"LaGrange, GA",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA",1,0,13,2013-02-28,2015-07-15
2013,29340,13-01,"Lake Charles, LA",metropolitan,,,2,0,22,2013-02-28,2015-07-15
2013,29380,13-01,"Lake City, FL",micropolitan,264,"Gainesville-Lake City, FL",1,0,12,2013-02-28,2015-07-15
2013,29420,13-01,"Lake Havasu City-Kingman, AZ",metropolitan,332,"Las Vegas-Henderson, NV-AZ",1,0,04,2013-02-28,2015-07-15
